外,そと,外[そと],soto,outside,[sound:word_soto.mp3],父は<b>外</b>で待っております。,父[ちち]は<b>外[そと]</b>で 待[ま]っております。 ,My father is waiting outside.,[sound:sentence_soto.mp3],,,,,,127,Kaishi_word
どれぐらい,どれくらい,どれくらい,dore kurai,"how much​, how long",[sound:word_dorekurai.mp3],日本には<b>どれくらい</b>住んでるんですか？,日本[にほん]には<b>どれくらい</b>住[す]んでるんですか？ ,How long have you been living in Japan?,[sound:sentence_dorekurai.mp3],,,,,ぐらい is a common alternate form,129,
大きさ,おおきさ,大[おお]きさ,ōkisa,"size, dimensions",[sound:word_ookisa.mp3],どれくらいの<b>大きさ</b>？,どれくらいの<b>大[おお]きさ</b>？ ,How big is it?,[sound:sentence_ookisa.mp3],,,,,,130,
だから,だから,だから,dakara,"therefore, for that reason, like I told you",[sound:word_dakara.mp3],<b>だから</b>いいの,<b>だから</b>いいの,So it's okay,[sound:sentence_dakara.mp3],,,,,,131,
言う,いう,言[い]う,iu,"to say, tell",[sound:word_iu.mp3],ほら、だから<b>言</b>ったでしょ？,ほら、 だから<b>言[い]</b>ったでしょ？ ,See? I told you so!,[sound:sentence_iu.mp3],,,,,ほら = see/look! (exclamation),132,Kaishi_word
無い,ない,無[な]い,nai,there is not (negation),[sound:word_nai.mp3],ここには何も<b>無い</b>。,ここには 何[なに]も<b>無[な]い</b>。 ,There's nothing here.,[sound:sentence_nai.mp3],,,,,無い is usually written as ない,133,Kaishi_word
何も,なにも,何[なに]も,nanimo,nothing,[sound:何も_ナニモ_JapanesePod101.mp3],ここには<b>何も</b>無い。,ここには<b>何[なに]も</b>無[な]い。 ,There's nothing here.,[sound:sentence_nai.mp3],,,,,,134,
変わる,かわる,変[か]わる,kawaru,to change,[sound:word_kawaru.mp3],何も<b>変わ</b>っていないな。,何[なに]も<b>変[か]わ</b>っていないな。 ,Nothing has changed.,[sound:sentence_kawaru.mp3],,,,,,134.2,Kaishi_word
事,こと,事[こと],koto,"thing, matter, fact",[sound:word_koto.mp3],いや、そんな<b>事</b>はない。,いや、 そんな<b>事[こと]</b>はない。 ,"No, that's not true.",[sound:sentence_koto.mp3],,,,,事 is commonly spelled with hiragana,135,Kaishi_word
方,かた,方[かた],kata ,person (formal),[sound:word_kata1.mp3],次の<b>方</b>、どうぞ。,次[つぎ]の<b>方[かた]</b>、 どうぞ。 ,Next person please.,[sound:sentence_kata1.mp3],,,,,方 also means 'direction' when read ほう,136,Kaishi_word
どうぞ,どうぞ,どうぞ,dōzo,please go ahead (permission),[sound:word_douzo.mp3],次の方、<b>どうぞ</b>。,次[つぎ]の 方[かた]、<b>どうぞ</b>。 ,Next person please.,[sound:sentence_kata1.mp3],,,,,,137,Kaishi_word
いけない,いけない,いけない,ikenai,"wrong, must not",[sound:word_ikenai.mp3],そんな事をしては<b>いけません</b>。,そんな 事[こと]をしては<b>いけません</b>。 ,Do not do such a thing.,[sound:sentence_ikenai.mp3],,,,,いけません is the ます for of いけない,138,
ゆっくり,ゆっくり,ゆっくり,yukkuri,slowly,[sound:word_yukkuri.mp3],<b>ゆっくり</b>言ってください。,<b>ゆっくり</b>言[い]ってください。 ,Please say it slowly.,[sound:sentence_yukkuri.mp3],,,,,,140,Kaishi_word
話す,はなす,話[はな]す,hanasu,"to talk, speak",[sound:word_hanasu1.mp3],ベンと<b>話</b>した。,ベンと<b>話[はな]</b>した。 ,I talked with Ben.,[sound:sentence_hanasu1.mp3],,,,,,141,Kaishi_word
もっと,もっと,もっと,motto,"more, even more",[sound:word_motto.mp3],<b>もっと</b>ゆっくり話してください。,<b>もっと</b>ゆっくり 話[はな]してください。 ,Please speak more slowly.,[sound:sentence_motto.mp3],,,,,,142,Kaishi_word
とても・とっても,とても・とっても,とても・とっても,totemo/tottemo,very (degree),[sound:word_totemo.mp3][sound:word_tottemo.mp3],それは<b>とっても</b>いい話だ。,それは<b>とっても</b>いい 話[はなし]だ。 ,That's a really nice story.,[sound:sentence_totemo tottemo.mp3],,,,,,143,
話,はなし,話[はなし],hanashi,"conversation, story",[sound:word_hanashi.mp3],それはとってもいい<b>話</b>だ。,それはとってもいい<b>話[はなし]</b>だ。 ,That's a really nice story.,[sound:sentence_totemo tottemo.mp3],,,,,,144,Kaishi_word
皆さん,みなさん,皆[みな]さん,mina san,"all, everybody",[sound:word_minasan.mp3],<b>皆さん</b>にお話があります。,<b>皆[みな]さん</b>にお 話[はなし]があります。 ,I have something to say to everybody.,[sound:sentence_minasan.mp3],,,,,皆 can also be read as either みな or みんな (informal),145,Kaishi_word
本当,ほんとう,本[ほん]当[とう],hontō,"true, real",[sound:word_hontou.mp3],その話は<b>本当</b>ですか？,その 話[はなし]は<b>本[ほん]当[とう]</b>ですか？ ,Is the story true?,[sound:sentence_hontou.mp3],,,,,,147,Kaishi_word
やめる,やめる,やめる,yameru,to stop (doing something),[sound:word_yameru1.mp3],話すのを<b>やめ</b>てください。,話[はな]すのを<b>やめ</b>てください。 ,"Stop talking, please.",[sound:sentence_yameru1.mp3],,,,,,148,
危ない,あぶない,危[あぶ]ない,abunai,dangerous,[sound:word_abunai.mp3],<b>危ない</b>からやめろよ。,<b>危[あぶ]ない</b>から やめろよ。 ,"Stop it, it's dangerous.",[sound:sentence_abunai.mp3],,,,,,148.2,Kaishi_word
から,から,から,kara,because; from,[sound:から_カラ_TAAS(2).mp3],危ない<b>から</b>やめろよ。,危[あぶ]ない<b>から</b>やめろよ。 ,"Stop it, it's dangerous.",[sound:sentence_abunai.mp3],,,,,,148.3,
さっき,さっき,さっき,sakki,a moment ago,[sound:word_sakki.mp3],<b>さっき</b>言ったでしょう。,<b>さっき</b>言[い]ったでしょう。 ,I just told you.,[sound:sentence_sakki.mp3],,,,,,149.1,Kaishi_word
続ける,つづける,続[つづ]ける,tsudzukeru,"to continue, to keep on",[sound:word_tsuzukeru.mp3],さっきの話を<b>続け</b>ましょう。,さっきの 話[はなし]を<b>続[つづ]け</b>ましょう。 ,Let's continue the conversation we had earlier.,[sound:sentence_tsuzukeru.mp3],,,,,,149.2,Kaishi_word
お願い,おねがい,お 願[ねが]い,onegai,"favor, please",[sound:word_onegai.mp3],<b>お願い</b>があります。,<b>お 願[ねが]い</b>があります。 ,I have a favor to ask.,[sound:sentence_onegai.mp3],,,,,,150,Kaishi_word
お願いします,おねがいします,お 願[ねが]いします,onegaishimasu,please (formal),[sound:word_onegaishimasu.mp3],どうぞよろしく<b>お願いいたします</b>。,どうぞよろしく<b>お 願[ねが]いいたします</b>。 ,Thank you. // I look forward to hearing from you.,[sound:sentence_onegaishimasu.mp3],,,,,お願いいたします is more formal,151,Kaishi_word
嫌い,きらい,嫌[きら]い,kirai,"disliking, hating",[sound:word_kirai.mp3],私はタバコが<b>嫌い</b>です。,私[わたし]はタバコが<b>嫌[きら]い</b>です。 ,I hate cigarettes.,[sound:sentence_kirai.mp3],,,,,,151.2,Kaishi_word
大嫌い,だいきらい,大[だい]嫌[きら]い,daikirai,"disliking, hating (strongly)",[sound:word_daikirai.mp3],私はテストが<b>大嫌い</b>。,私[わたし]はテストが<b>大[だい]嫌[きら]い</b>。 ,I hate tests.,[sound:sentence_daikirai.mp3],,,,,,151.3,
あまり・あんまり,あまり・あんまり,あまり・あんまり,anmari,"(not) that much, (not) so much",[sound:word_amari.mp3][sound:word_anmari.mp3],これは<b>あんまり</b>好きじゃないな。,これは<b>あんまり</b>好[す]きじゃないな。 ,I don't really like this.,[sound:sentence_amari anmari.mp3],,,,,,152.3,Kaishi_word
変(な),へん,変[へん],hen,"strange, odd",[sound:word_hen.mp3],<b>変</b>なこと聞いてもいい？,<b>変[へん]</b>なこと 聞[き]いてもいい？ ,Can I ask you something weird?,[sound:sentence_hen.mp3],,,,,,152.3,Kaishi_word
違う,ちがう,違[ちが]う,chigau,"to differ, to be wrong",[sound:word_chigau.mp3],アメリカと日本ってどう<b>違う</b>？,アメリカと 日本[にほん]ってどう<b>違[ちが]う</b>？ ,How is America different from Japan?,[sound:sentence_chigau.mp3],,,,,って here functions like an informal topic marker similar to the は particle,154.1,Kaishi_word
いいえ,いいえ,いいえ,iie,no (polite),[sound:word_iie.mp3],<b>いいえ</b>、違います。,<b>いいえ</b>、 違[ちが]います。 ,"No, it isn't [or incorrect].",[sound:sentence_iie.mp3],,,,,,154.2,Kaishi_word
どういたしまして,どういたしまして,どういたしまして,dōitashimashite,you are welcome,[sound:word_douitashimashite.mp3],いいえ、<b>どういたしまして</b>。,いいえ、<b>どういたしまして</b>。 ,"No problem, you're welcome.",[sound:sentence_douitashimashite.mp3],,,,,,154.3,
全く,まったく,全[まった]く,mattaku,"entirely, completely",[sound:word_mattaku.mp3],私には<b>全く</b>分かりません。,私[わたし]には<b>全[まった]く</b>分[わ]かりません。 ,I don't understand at all.,[sound:sentence_mattaku.mp3],,,,,,156,Kaishi_word
切る,きる,切[き]る,kiru,to cut,[sound:word_kiru1.mp3],ナイフで手を<b>切</b>った。,ナイフで 手[て]を<b>切[き]</b>った。 ,I cut my hand with a knife.,[sound:sentence_kiru1.mp3],,,,,,158.2,Kaishi_word
三,さん,三[さん],san,three,[sound:word_san.mp3],妹が<b>三</b>人います。,妹[いもうと]が<b>三[さん]</b>人[にん]います。 ,I have three younger sisters.,[sound:sentence_san.mp3],,,,,,159.1,Kaishi_word
家族,かぞく,家[か]族[ぞく],kazoku,family,[sound:word_kazoku.mp3],三人<b>家族</b>です。,三[さん]人[にん]<b>家[か]族[ぞく]</b>です。,We are a family of three.,[sound:sentence_kazoku.mp3],,,,,,159.2,Kaishi_word
出る,でる,出[で]る,deru,"to go out, to leave",[sound:word_deru.mp3],日が<b>出る</b>。,日[ひ]が<b>出[で]る</b>。 ,The sun rises. // The sun comes out.,[sound:sentence_deru.mp3],,,,,,162,Kaishi_word
声,こえ,声[こえ],koe,voice,[sound:word_koe.mp3],彼は大きな<b>声</b>で話した。,彼[かれ]は 大[おお]きな<b>声[こえ]</b>で 話[はな]した。 ,He spoke loudly.,[sound:sentence_koe.mp3],,,,,,164,Kaishi_word
すぐ,すぐ,すぐ,sugu,"at once, right away",[sound:word_sugu.mp3],<b>すぐ</b>行く。,<b>すぐ</b>行[い]く。 ,I'll go right away.,[sound:sentence_sugu.mp3],,,,,,166,Kaishi_word
くれる,くれる,くれる,kureru,"to be given, receive a favor (from the speaker's point of view)",[sound:word_kureru.mp3],お母さんがバッグ<b>くれた</b>。,お 母[かあ]さんがバッグ<b>くれた</b>。 ,My mom gave me a purse.,[sound:sentence_kureru.mp3],,,,,,167.2,Kaishi_word
出す,だす,出[だ]す,dasu,"to take out, produce",[sound:word_dasu.mp3],ゴミ<b>出</b>してきてくれない？,ゴミ<b>出[だ]</b>してきてくれない？ ,Will you take out the trash?,[sound:sentence_dasu.mp3],,,,,,168,Kaishi_word
ゴミ,ごみ,ゴミ,gomi,"trash, garbage",[sound:word_gomi.mp3],<b>ゴミ</b>出してきてくれない？,<b>ゴミ</b>出[だ]してきてくれない？ ,Will you take out the trash?,[sound:sentence_dasu.mp3],,,,,,169,
死ぬ,しぬ,死[し]ぬ,shinu,to die,[sound:word_shinu.mp3],あなた、今<b>死</b>んだわよ,あなた 、 今[いま]<b>死[し]</b>んだわよ,You're dead already.,[sound:sentence_shinu.mp3],,,,,the わ here makes the sentence sound feminine (used mostly in fiction),170,Kaishi_word
もう,もう,もう,mou,"(1) already (2) another, again",[sound:word_mou1.mp3],<b>もう</b>死んでいる,<b>もう</b>死[し]んでいる,He's already dead.,[sound:sentence_mou1.mp3],もうちょっと食べたい。 ,<b>もう</b>ちょっと 食[た]べたい。 ,I want to eat a little more.,[sound:sentence_mou2.mp3],もう is not to be confused with the particle も,171,Kaishi_word
まだ,まだ,まだ,mada,"yet, more ('not yet' in negative)",[sound:word_mada.mp3],<b>まだ</b>分かりません。,<b>まだ</b>分[わ]かりません。 ,I don't know yet.,[sound:sentence_mada.mp3],,,,,,172,Kaishi_word
うち,うち,うち,uchi,"inside, one's home",[sound:word_uchi.mp3],あたしの<b>うち</b>行こうよ。,あたしの<b>うち</b>行[い]こうよ。 ,Let's go to my place [house].,[sound:sentence_uchi.mp3],,,,,(1) あたし is the feminine form of 私[わたし]. (2) うち is sometimes written 家,173,Kaishi_word
まで,まで,まで,made,"to, until",[sound:まで_マデ_JapanesePod101(1).mp3],今<b>まで</b>どこにいたのですか？,今[いま]<b>まで</b>どこにいたのですか？ ,Where have you been until now?,[sound:sentence_made.mp3],,,,,いた is the past tense of いる,174,
今まで,いままで,今[いま]まで,imamade,until now,[sound:word_imamade.mp3],<b>今まで</b>どこにいたのですか？,<b>今[いま]まで</b>どこにいたのですか？ ,Where have you been until now?,[sound:sentence_made.mp3],,,,,いた is the past tense of いる,175,Kaishi_word
～てみる,～てみる,～てみる,te miru,"to try, to attempt",,食べ<b>てみて</b>。,食[た]べ<b>てみて</b>。 ,Try [eating] it.,[sound:sentence_~ temiru.mp3],,,,,,176,
飲む,のむ,飲[の]む,nomu,to drink,[sound:word_nomu.mp3],コーヒーを<b>飲</b>みますか？,コーヒーを<b>飲[の]</b>みますか？ ,Would you like some coffee?,[sound:sentence_nomu.mp3],,,,,,177,Kaishi_word
たくさん,たくさん,たくさん,takusan,"a lot, plenty",[sound:word_takusan.mp3],サラダを<b>たくさん</b>食べました。,サラダを<b>たくさん</b>食[た]べました。 ,I ate a lot of salad.,[sound:sentence_takusan.mp3],,,,,,179,Kaishi_word
ばかり・ばっかり,ばかり・ばっかり,ばかり・ばっかり,bakari/bakkari,"nothing but, only, just",[sound:word_bakari.mp3][sound:word_bakkari.mp3],食べた<b>ばっかり</b>。,食[た]べた<b>ばっかり</b>。 ,I just ate.,[sound:sentence_bakari bakkari.mp3],,,,,can also be contracted to ばっか (casual),180,
毎日,まいにち,毎[まい]日[にち],mainichi,every day,[sound:word_mainichi.mp3],<b>毎日</b>ゲームばかりして！,<b>毎[まい]日[にち]</b>ゲームばかりして！ ,All you do is play games every day!,[sound:sentence_mainichi.mp3],,,,,,181,Kaishi_word
忙しい,いそがしい,忙[いそが]しい,isogashii,"busy, occupied",[sound:word_isogashii.mp3],今日<b>忙しい</b>。,今日[きょう]<b>忙[いそが]しい</b>。 ,I'm busy today.,[sound:sentence_isogashii.mp3],,,,,,184,Kaishi_word
手伝う,てつだう,手[て]伝[つだ]う,tetsudau,to help,[sound:word_tetsudau.mp3],忙しいので<b>手伝</b>ってください。,忙[いそが]しいので<b>手[て]伝[つだ]</b>ってください。 ,"I have a lot to do, so please help me out.",[sound:sentence_tetsudau.mp3],,,,,,185,Kaishi_word
私達,わたしたち,私[わたし]達[たち],watashitachi,we,[sound:word_watashitachi.mp3],<b>私達</b>が手伝いましょう。,<b>私[わたし]達[たち]</b>が 手[て]伝[つだ]いましょう。 ,We will help you.,[sound:sentence_watashitachi.mp3],,,,,"たち is a suffix that pluralizes pronouns, and also nouns for people and animals",186,Kaishi_word
友達,ともだち,友[とも]達[だち],tomodachi,friend,[sound:word_tomodachi.mp3],私には<b>友達</b>がたくさんいます。,私[わたし]には<b>友[とも]達[だち]</b>がたくさんいます。 ,I have a lot of friends.,[sound:sentence_tomodachi.mp3],,,,,,187,Kaishi_word
どうやって,どうやって,どうやって,dou yatte,"how, in what way",[sound:word_douyatte.mp3],このカメラは<b>どうやって</b>使うの？,このカメラは<b>どうやって</b>使[つか]うの？ ,how do you use this camera?,[sound:sentence_douyatte.mp3],,,,,,189,Kaishi_word
二つ,ふたつ,二[ふた]つ,futatsu,two (things),[sound:word_futatsu.mp3],<b>二つ</b>も食べれないよ。,<b>二[ふた]つ</b>も 食[た]べれないよ。 ,I can't eat two of these!,[sound:sentence_futatsu.mp3],,,,,,190,Kaishi_word
口,くち,口[くち],kuchi,mouth,[sound:word_kuchi.mp3],一<b>口</b>食べてみて。,一[ひと]<b>口[くち]</b>食[た]べてみて。 ,Try a bite.,[sound:sentence_kuchi.mp3],,,,,一口[ひとくち] = single bite,191,Kaishi_word
